,userId,rating,title
1876,56,2.0,"Lord of the Rings: The Return of the King, The (2003)"
1877,57,2.0,"Lord of the Rings: The Return of the King, The (2003)"
1878,59,4.5,"Lord of the Rings: The Return of the King, The (2003)"
1879,62,4.5,"Lord of the Rings: The Return of the King, The (2003)"
1880,64,5.0,"Lord of the Rings: The Return of the King, The (2003)"
1881,65,5.0,"Lord of the Rings: The Return of the King, The (2003)"
1882,68,3.5,"Lord of the Rings: The Return of the King, The (2003)"
1883,69,5.0,"Lord of the Rings: The Return of the King, The (2003)"
1884,70,4.5,"Lord of the Rings: The Return of the King, The (2003)"
1885,2,0.5,Cold Mountain (2003)
1886,2,4.0,"Ten Commandments, The (1956)"
1887,18,3.5,"Ten Commandments, The (1956)"
1888,43,3.5,"Ten Commandments, The (1956)"
1889,54,5.0,"Ten Commandments, The (1956)"
1890,59,3.5,"Ten Commandments, The (1956)"
1891,2,3.5,School Ties (1992)
1892,2,5.0,"Power of One, The (1992)"
1893,59,3.5,"Power of One, The (1992)"
1894,2,5.0,Harry Potter and the Prisoner of Azkaban (2004)
1895,3,4.0,Harry Potter and the Prisoner of Azkaban (2004)
1896,12,4.0,Harry Potter and the Prisoner of Azkaban (2004)
1897,13,3.5,Harry Potter and the Prisoner of Azkaban (2004)
1898,19,4.5,Harry Potter and the Prisoner of Azkaban (2004)
1899,43,3.0,Harry Potter and the Prisoner of Azkaban (2004)
1900,46,4.5,Harry Potter and the Prisoner of Azkaban (2004)
1901,59,3.5,Harry Potter and the Prisoner of Azkaban (2004)
1902,69,2.5,Harry Potter and the Prisoner of Azkaban (2004)
1903,70,2.5,Harry Potter and the Prisoner of Azkaban (2004)
1904,2,5.0,Spider-Man 2 (2004)
1905,13,4.0,Spider-Man 2 (2004)
1906,19,2.5,Spider-Man 2 (2004)
1907,38,2.0,Spider-Man 2 (2004)
1908,43,4.0,Spider-Man 2 (2004)
1909,57,2.5,Spider-Man 2 (2004)
1910,69,4.5,Spider-Man 2 (2004)
1911,70,3.5,Spider-Man 2 (2004)
1912,2,4.0,"Bourne Supremacy, The (2004)"
1913,3,4.0,"Bourne Supremacy, The (2004)"
1914,4,3.5,"Bourne Supremacy, The (2004)"
1915,13,4.5,"Bourne Supremacy, The (2004)"
1916,15,4.5,"Bourne Supremacy, The (2004)"
1917,21,5.0,"Bourne Supremacy, The (2004)"
1918,31,3.0,"Bourne Supremacy, The (2004)"
1919,43,3.5,"Bourne Supremacy, The (2004)"
1920,57,3.5,"Bourne Supremacy, The (2004)"
1921,62,4.0,"Bourne Supremacy, The (2004)"
1922,66,5.0,"Bourne Supremacy, The (2004)"
1923,70,3.5,"Bourne Supremacy, The (2004)"
1924,71,4.0,"Bourne Supremacy, The (2004)"
1925,2,2.5,Ray (2004)
1926,3,4.0,Ray (2004)
1927,2,4.5,"Incredibles, The (2004)"
1928,3,4.0,"Incredibles, The (2004)"
1929,4,5.0,"Incredibles, The (2004)"
1930,12,3.0,"Incredibles, The (2004)"
1931,13,4.5,"Incredibles, The (2004)"
1932,20,4.0,"Incredibles, The (2004)"
1933,31,2.0,"Incredibles, The (2004)"
1934,38,3.5,"Incredibles, The (2004)"
1935,43,4.0,"Incredibles, The (2004)"
1936,53,4.0,"Incredibles, The (2004)"
1937,57,4.0,"Incredibles, The (2004)"
1938,64,4.5,"Incredibles, The (2004)"
1939,69,4.0,"Incredibles, The (2004)"
1940,70,4.5,"Incredibles, The (2004)"
1941,2,5.0,Finding Neverland (2004)
1942,12,4.0,Finding Neverland (2004)
1943,38,3.5,Finding Neverland (2004)
1944,46,3.5,Finding Neverland (2004)
1945,59,4.5,Finding Neverland (2004)
1946,2,4.5,"Interpreter, The (2005)"
1947,2,5.0,Hotel Rwanda (2004)
1948,12,4.5,Hotel Rwanda (2004)
1949,38,4.0,Hotel Rwanda (2004)
1950,40,4.5,Hotel Rwanda (2004)
1951,57,2.0,Hotel Rwanda (2004)
1952,62,4.5,Hotel Rwanda (2004)
1953,70,3.5,Hotel Rwanda (2004)
1954,2,0.5,"Love Song for Bobby Long, A (2004)"
1955,2,3.5,"Three Musketeers, The (1973)"
1956,2,0.5,Crash (2004)
1957,3,4.0,Crash (2004)
1958,31,1.0,Crash (2004)
1959,38,3.5,Crash (2004)
1960,46,4.5,Crash (2004)
1961,57,4.0,Crash (2004)
1962,62,3.5,Crash (2004)
1963,2,4.5,Star Wars: Episode III - Revenge of the Sith (2005)
1964,3,4.0,Star Wars: Episode III - Revenge of the Sith (2005)
1965,12,4.0,Star Wars: Episode III - Revenge of the Sith (2005)
1966,13,3.5,Star Wars: Episode III - Revenge of the Sith (2005)
1967,19,3.5,Star Wars: Episode III - Revenge of the Sith (2005)
1968,43,0.5,Star Wars: Episode III - Revenge of the Sith (2005)
1969,57,1.0,Star Wars: Episode III - Revenge of the Sith (2005)
1970,69,5.0,Star Wars: Episode III - Revenge of the Sith (2005)
1971,70,1.5,Star Wars: Episode III - Revenge of the Sith (2005)
1972,2,5.0,Cinderella Man (2005)
1973,2,5.0,Batman Begins (2005)
1974,3,4.0,Batman Begins (2005)
1975,4,3.5,Batman Begins (2005)
1976,13,4.5,Batman Begins (2005)
1977,19,2.5,Batman Begins (2005)
1978,21,5.0,Batman Begins (2005)
1979,30,2.5,Batman Begins (2005)
1980,31,2.0,Batman Begins (2005)
1981,38,3.0,Batman Begins (2005)
1982,40,4.0,Batman Begins (2005)
1983,43,4.0,Batman Begins (2005)
1984,57,4.5,Batman Begins (2005)
1985,64,4.5,Batman Begins (2005)
1986,69,5.0,Batman Begins (2005)
1987,70,3.5,Batman Begins (2005)
1988,3,4.5,"City of Lost Children, The (Cité des enfants perdus, La) (1995)"
1989,12,4.0,"City of Lost Children, The (Cité des enfants perdus, La) (1995)"
1990,39,4.0,"City of Lost Children, The (Cité des enfants perdus, La) (1995)"
1991,59,3.5,"City of Lost Children, The (Cité des enfants perdus, La) (1995)"
1992,3,4.5,Twelve Monkeys (a.k.a. 12 Monkeys) (1995)
1993,5,5.0,Twelve Monkeys (a.k.a. 12 Monkeys) (1995)
1994,8,3.0,Twelve Monkeys (a.k.a. 12 Monkeys) (1995)
1995,10,4.0,Twelve Monkeys (a.k.a. 12 Monkeys) (1995)
1996,12,2.0,Twelve Monkeys (a.k.a. 12 Monkeys) (1995)
1997,13,4.0,Twelve Monkeys (a.k.a. 12 Monkeys) (1995)
1998,23,3.0,Twelve Monkeys (a.k.a. 12 Monkeys) (1995)
1999,26,4.5,Twelve Monkeys (a.k.a. 12 Monkeys) (1995)
2000,28,5.0,Twelve Monkeys (a.k.a. 12 Monkeys) (1995)
2001,31,2.0,Twelve Monkeys (a.k.a. 12 Monkeys) (1995)
2002,32,3.0,Twelve Monkeys (a.k.a. 12 Monkeys) (1995)
2003,37,4.5,Twelve Monkeys (a.k.a. 12 Monkeys) (1995)
2004,40,4.0,Twelve Monkeys (a.k.a. 12 Monkeys) (1995)
2005,43,4.0,Twelve Monkeys (a.k.a. 12 Monkeys) (1995)
2006,50,4.0,Twelve Monkeys (a.k.a. 12 Monkeys) (1995)
2007,57,4.5,Twelve Monkeys (a.k.a. 12 Monkeys) (1995)
2008,70,4.0,Twelve Monkeys (a.k.a. 12 Monkeys) (1995)
2009,72,4.0,Twelve Monkeys (a.k.a. 12 Monkeys) (1995)
2010,73,5.0,Twelve Monkeys (a.k.a. 12 Monkeys) (1995)
2011,3,5.0,"Usual Suspects, The (1995)"
2012,5,5.0,"Usual Suspects, The (1995)"
2013,8,4.0,"Usual Suspects, The (1995)"
2014,10,5.0,"Usual Suspects, The (1995)"
2015,12,5.0,"Usual Suspects, The (1995)"
2016,14,5.0,"Usual Suspects, The (1995)"
2017,18,4.0,"Usual Suspects, The (1995)"
2018,23,5.0,"Usual Suspects, The (1995)"
2019,24,4.5,"Usual Suspects, The (1995)"
2020,25,2.0,"Usual Suspects, The (1995)"
2021,26,5.0,"Usual Suspects, The (1995)"
2022,31,3.0,"Usual Suspects, The (1995)"
2023,33,3.5,"Usual Suspects, The (1995)"
2024,37,5.0,"Usual Suspects, The (1995)"
2025,38,4.5,"Usual Suspects, The (1995)"
2026,40,5.0,"Usual Suspects, The (1995)"
2027,42,5.0,"Usual Suspects, The (1995)"
2028,43,5.0,"Usual Suspects, The (1995)"
2029,51,2.5,"Usual Suspects, The (1995)"
2030,59,4.0,"Usual Suspects, The (1995)"
2031,61,5.0,"Usual Suspects, The (1995)"
2032,62,4.5,"Usual Suspects, The (1995)"
2033,70,5.0,"Usual Suspects, The (1995)"
2034,71,5.0,"Usual Suspects, The (1995)"
2035,72,5.0,"Usual Suspects, The (1995)"
2036,75,4.0,"Usual Suspects, The (1995)"
2037,3,4.0,Taxi Driver (1976)
2038,23,4.0,Taxi Driver (1976)
2039,31,3.0,Taxi Driver (1976)
2040,47,3.0,Taxi Driver (1976)
2041,59,3.5,Taxi Driver (1976)
2042,68,4.0,Taxi Driver (1976)
2043,69,4.0,Taxi Driver (1976)
2044,70,4.0,Taxi Driver (1976)
2045,72,3.0,Taxi Driver (1976)
2046,3,4.0,Johnny Mnemonic (1995)
2047,59,2.0,Johnny Mnemonic (1995)
2048,3,3.0,Judge Dredd (1995)
2049,13,2.0,Judge Dredd (1995)
2050,18,1.0,Judge Dredd (1995)
2051,32,3.0,Judge Dredd (1995)
2052,3,5.0,Before the Rain (Pred dozhdot) (1994)
2053,3,5.0,Léon: The Professional (a.k.a. The Professional) (Léon) (1994)
2054,12,4.0,Léon: The Professional (a.k.a. The Professional) (Léon) (1994)
2055,14,5.0,Léon: The Professional (a.k.a. The Professional) (Léon) (1994)
2056,18,4.0,Léon: The Professional (a.k.a. The Professional) (Léon) (1994)
2057,19,3.0,Léon: The Professional (a.k.a. The Professional) (Léon) (1994)
2058,21,4.0,Léon: The Professional (a.k.a. The Professional) (Léon) (1994)
2059,25,4.0,Léon: The Professional (a.k.a. The Professional) (Léon) (1994)
2060,37,4.5,Léon: The Professional (a.k.a. The Professional) (Léon) (1994)
2061,38,3.0,Léon: The Professional (a.k.a. The Professional) (Léon) (1994)
2062,40,5.0,Léon: The Professional (a.k.a. The Professional) (Léon) (1994)
2063,43,4.0,Léon: The Professional (a.k.a. The Professional) (Léon) (1994)
2064,59,4.0,Léon: The Professional (a.k.a. The Professional) (Léon) (1994)
2065,62,4.5,Léon: The Professional (a.k.a. The Professional) (Léon) (1994)
2066,69,5.0,Léon: The Professional (a.k.a. The Professional) (Léon) (1994)
2067,3,3.5,Demolition Man (1993)
2068,8,3.0,Demolition Man (1993)
2069,9,3.0,Demolition Man (1993)
2070,12,2.0,Demolition Man (1993)
2071,72,3.0,Demolition Man (1993)
2072,3,5.0,Blade Runner (1982)
2073,4,4.5,Blade Runner (1982)
2074,9,4.0,Blade Runner (1982)
2075,13,3.5,Blade Runner (1982)
2076,15,5.0,Blade Runner (1982)
2077,18,3.0,Blade Runner (1982)
2078,19,4.5,Blade Runner (1982)
2079,21,5.0,Blade Runner (1982)
2080,23,4.0,Blade Runner (1982)
2081,28,5.0,Blade Runner (1982)
2082,31,1.5,Blade Runner (1982)
2083,36,4.0,Blade Runner (1982)
2084,38,4.0,Blade Runner (1982)
2085,43,5.0,Blade Runner (1982)
2086,46,4.0,Blade Runner (1982)
2087,47,5.0,Blade Runner (1982)
2088,59,4.0,Blade Runner (1982)
2089,60,4.0,Blade Runner (1982)
2090,72,4.0,Blade Runner (1982)
2091,75,5.0,Blade Runner (1982)
2092,3,4.0,"Silence of the Lambs, The (1991)"
2093,5,5.0,"Silence of the Lambs, The (1991)"
2094,6,4.0,"Silence of the Lambs, The (1991)"
2095,7,4.0,"Silence of the Lambs, The (1991)"
2096,8,4.0,"Silence of the Lambs, The (1991)"
2097,9,5.0,"Silence of the Lambs, The (1991)"
2098,10,4.5,"Silence of the Lambs, The (1991)"
2099,11,4.5,"Silence of the Lambs, The (1991)"
2100,12,4.0,"Silence of the Lambs, The (1991)"
2101,13,4.5,"Silence of the Lambs, The (1991)"
2102,18,4.0,"Silence of the Lambs, The (1991)"
2103,19,4.0,"Silence of the Lambs, The (1991)"
2104,20,5.0,"Silence of the Lambs, The (1991)"
2105,23,5.0,"Silence of the Lambs, The (1991)"
2106,25,5.0,"Silence of the Lambs, The (1991)"
2107,26,4.0,"Silence of the Lambs, The (1991)"
2108,31,3.0,"Silence of the Lambs, The (1991)"
2109,32,5.0,"Silence of the Lambs, The (1991)"
2110,33,3.5,"Silence of the Lambs, The (1991)"
2111,36,4.0,"Silence of the Lambs, The (1991)"
2112,37,4.5,"Silence of the Lambs, The (1991)"
2113,38,3.5,"Silence of the Lambs, The (1991)"
2114,40,4.0,"Silence of the Lambs, The (1991)"
2115,42,5.0,"Silence of the Lambs, The (1991)"
2116,43,3.5,"Silence of the Lambs, The (1991)"
2117,50,4.5,"Silence of the Lambs, The (1991)"
2118,53,3.0,"Silence of the Lambs, The (1991)"
2119,54,5.0,"Silence of the Lambs, The (1991)"
2120,56,2.5,"Silence of the Lambs, The (1991)"
2121,57,4.5,"Silence of the Lambs, The (1991)"
2122,59,4.5,"Silence of the Lambs, The (1991)"
2123,62,4.5,"Silence of the Lambs, The (1991)"
2124,66,3.0,"Silence of the Lambs, The (1991)"
2125,69,5.0,"Silence of the Lambs, The (1991)"
2126,70,3.5,"Silence of the Lambs, The (1991)"
2127,72,5.0,"Silence of the Lambs, The (1991)"
2128,75,3.5,"Silence of the Lambs, The (1991)"
2129,3,5.0,Ghost in the Shell (Kôkaku kidôtai) (1995)
2130,19,5.0,Ghost in the Shell (Kôkaku kidôtai) (1995)
2131,21,5.0,Ghost in the Shell (Kôkaku kidôtai) (1995)
2132,28,5.0,Ghost in the Shell (Kôkaku kidôtai) (1995)
2133,43,3.5,Ghost in the Shell (Kôkaku kidôtai) (1995)
2134,59,4.5,Ghost in the Shell (Kôkaku kidôtai) (1995)
2135,3,5.0,Wallace & Gromit: A Close Shave (1995)
2136,12,4.0,Wallace & Gromit: A Close Shave (1995)
2137,13,4.0,Wallace & Gromit: A Close Shave (1995)
2138,19,3.5,Wallace & Gromit: A Close Shave (1995)
2139,36,4.0,Wallace & Gromit: A Close Shave (1995)
2140,38,3.0,Wallace & Gromit: A Close Shave (1995)
2141,43,4.0,Wallace & Gromit: A Close Shave (1995)
2142,59,3.5,Wallace & Gromit: A Close Shave (1995)
2143,3,5.0,Trainspotting (1996)
2144,5,5.0,Trainspotting (1996)
2145,12,5.0,Trainspotting (1996)
2146,13,4.5,Trainspotting (1996)
2147,15,5.0,Trainspotting (1996)
2148,18,4.5,Trainspotting (1996)
2149,19,4.0,Trainspotting (1996)
2150,21,3.0,Trainspotting (1996)
2151,23,4.0,Trainspotting (1996)
2152,40,5.0,Trainspotting (1996)
2153,45,5.0,Trainspotting (1996)
2154,47,5.0,Trainspotting (1996)
2155,57,4.0,Trainspotting (1996)
2156,59,3.5,Trainspotting (1996)
2157,62,4.5,Trainspotting (1996)
2158,72,3.0,Trainspotting (1996)
2159,73,5.0,Trainspotting (1996)
2160,75,3.0,Trainspotting (1996)
2161,3,3.5,Independence Day (a.k.a. ID4) (1996)
2162,4,2.0,Independence Day (a.k.a. ID4) (1996)
2163,5,4.0,Independence Day (a.k.a. ID4) (1996)
2164,8,2.0,Independence Day (a.k.a. ID4) (1996)
2165,10,3.0,Independence Day (a.k.a. ID4) (1996)
2166,12,4.0,Independence Day (a.k.a. ID4) (1996)
2167,13,3.0,Independence Day (a.k.a. ID4) (1996)
2168,18,4.0,Independence Day (a.k.a. ID4) (1996)
2169,20,5.0,Independence Day (a.k.a. ID4) (1996)
2170,26,3.5,Independence Day (a.k.a. ID4) (1996)
2171,31,2.0,Independence Day (a.k.a. ID4) (1996)
2172,41,5.0,Independence Day (a.k.a. ID4) (1996)
2173,43,3.5,Independence Day (a.k.a. ID4) (1996)
2174,45,3.0,Independence Day (a.k.a. ID4) (1996)
2175,47,3.0,Independence Day (a.k.a. ID4) (1996)
2176,48,5.0,Independence Day (a.k.a. ID4) (1996)
2177,50,5.0,Independence Day (a.k.a. ID4) (1996)
2178,56,5.0,Independence Day (a.k.a. ID4) (1996)
2179,57,3.5,Independence Day (a.k.a. ID4) (1996)
2180,67,3.0,Independence Day (a.k.a. ID4) (1996)
2181,69,4.0,Independence Day (a.k.a. ID4) (1996)
2182,70,2.0,Independence Day (a.k.a. ID4) (1996)
2183,72,4.0,Independence Day (a.k.a. ID4) (1996)
2184,73,2.0,Independence Day (a.k.a. ID4) (1996)
2185,3,4.5,Casablanca (1942)
2186,6,4.0,Casablanca (1942)
2187,12,4.5,Casablanca (1942)
2188,23,4.0,Casablanca (1942)
2189,31,3.5,Casablanca (1942)
2190,39,4.5,Casablanca (1942)
2191,43,5.0,Casablanca (1942)
2192,46,5.0,Casablanca (1942)
2193,53,5.0,Casablanca (1942)
2194,58,5.0,Casablanca (1942)
2195,59,3.5,Casablanca (1942)
2196,72,5.0,Casablanca (1942)
2197,3,4.0,"Maltese Falcon, The (1941)"
2198,6,4.0,"Maltese Falcon, The (1941)"
2199,23,5.0,"Maltese Falcon, The (1941)"
2200,43,4.5,"Maltese Falcon, The (1941)"
2201,46,5.0,"Maltese Falcon, The (1941)"
2202,58,5.0,"Maltese Falcon, The (1941)"
2203,59,3.5,"Maltese Falcon, The (1941)"
2204,72,4.0,"Maltese Falcon, The (1941)"
2205,3,5.0,2001: A Space Odyssey (1968)
2206,4,4.0,2001: A Space Odyssey (1968)
2207,6,4.0,2001: A Space Odyssey (1968)
2208,8,5.0,2001: A Space Odyssey (1968)
2209,9,3.0,2001: A Space Odyssey (1968)
2210,10,4.5,2001: A Space Odyssey (1968)
2211,13,3.5,2001: A Space Odyssey (1968)
2212,18,3.0,2001: A Space Odyssey (1968)
2213,19,5.0,2001: A Space Odyssey (1968)
2214,23,4.0,2001: A Space Odyssey (1968)
2215,28,5.0,2001: A Space Odyssey (1968)
2216,31,1.0,2001: A Space Odyssey (1968)
2217,43,3.5,2001: A Space Odyssey (1968)
2218,46,1.5,2001: A Space Odyssey (1968)
2219,58,5.0,2001: A Space Odyssey (1968)
2220,72,3.0,2001: A Space Odyssey (1968)
2221,3,4.0,Reservoir Dogs (1992)
2222,12,4.0,Reservoir Dogs (1992)
2223,13,4.5,Reservoir Dogs (1992)
2224,14,5.0,Reservoir Dogs (1992)
2225,23,5.0,Reservoir Dogs (1992)
2226,31,2.0,Reservoir Dogs (1992)
2227,33,4.0,Reservoir Dogs (1992)
2228,38,3.5,Reservoir Dogs (1992)
2229,40,4.5,Reservoir Dogs (1992)
2230,42,4.0,Reservoir Dogs (1992)
2231,43,5.0,Reservoir Dogs (1992)
2232,51,3.5,Reservoir Dogs (1992)
2233,57,4.0,Reservoir Dogs (1992)
2234,59,3.0,Reservoir Dogs (1992)
2235,69,3.0,Reservoir Dogs (1992)
2236,70,3.5,Reservoir Dogs (1992)
2237,72,4.0,Reservoir Dogs (1992)
2238,3,3.5,"Abyss, The (1989)"
2239,8,4.0,"Abyss, The (1989)"
2240,9,4.0,"Abyss, The (1989)"
2241,12,4.0,"Abyss, The (1989)"
2242,13,4.0,"Abyss, The (1989)"
2243,18,3.5,"Abyss, The (1989)"
2244,23,4.0,"Abyss, The (1989)"
2245,28,5.0,"Abyss, The (1989)"
2246,41,4.0,"Abyss, The (1989)"
2247,72,4.0,"Abyss, The (1989)"
2248,3,5.0,Wallace & Gromit: The Wrong Trousers (1993)
2249,12,5.0,Wallace & Gromit: The Wrong Trousers (1993)
2250,19,3.5,Wallace & Gromit: The Wrong Trousers (1993)
2251,43,4.5,Wallace & Gromit: The Wrong Trousers (1993)
2252,59,4.0,Wallace & Gromit: The Wrong Trousers (1993)
2253,72,5.0,Wallace & Gromit: The Wrong Trousers (1993)
2254,3,4.0,Aliens (1986)
2255,4,3.5,Aliens (1986)
2256,8,3.0,Aliens (1986)
2257,9,3.0,Aliens (1986)
2258,12,3.5,Aliens (1986)
2259,13,4.0,Aliens (1986)
2260,18,4.0,Aliens (1986)
2261,19,4.0,Aliens (1986)
2262,20,5.0,Aliens (1986)
2263,23,3.0,Aliens (1986)
2264,28,5.0,Aliens (1986)
2265,31,2.0,Aliens (1986)
2266,41,5.0,Aliens (1986)
2267,43,4.0,Aliens (1986)
2268,46,4.0,Aliens (1986)
2269,59,4.0,Aliens (1986)
2270,70,3.5,Aliens (1986)
2271,72,4.0,Aliens (1986)
2272,3,4.0,"Clockwork Orange, A (1971)"
2273,13,4.5,"Clockwork Orange, A (1971)"
2274,19,4.5,"Clockwork Orange, A (1971)"
2275,28,5.0,"Clockwork Orange, A (1971)"
2276,38,3.5,"Clockwork Orange, A (1971)"
2277,43,3.0,"Clockwork Orange, A (1971)"
2278,59,3.0,"Clockwork Orange, A (1971)"
2279,61,3.0,"Clockwork Orange, A (1971)"
2280,70,3.5,"Clockwork Orange, A (1971)"
2281,72,4.0,"Clockwork Orange, A (1971)"
2282,3,4.0,Apocalypse Now (1979)
2283,9,4.0,Apocalypse Now (1979)
2284,12,3.5,Apocalypse Now (1979)
2285,18,5.0,Apocalypse Now (1979)
2286,19,4.5,Apocalypse Now (1979)
2287,23,5.0,Apocalypse Now (1979)
2288,37,5.0,Apocalypse Now (1979)
2289,40,4.0,Apocalypse Now (1979)
2290,59,3.5,Apocalypse Now (1979)
2291,69,4.0,Apocalypse Now (1979)
2292,72,4.0,Apocalypse Now (1979)
2293,3,5.0,Goodfellas (1990)
2294,6,5.0,Goodfellas (1990)
2295,8,4.0,Goodfellas (1990)
2296,12,5.0,Goodfellas (1990)
2297,31,3.0,Goodfellas (1990)
2298,34,3.0,Goodfellas (1990)
2299,37,5.0,Goodfellas (1990)
2300,40,4.5,Goodfellas (1990)
2301,59,3.0,Goodfellas (1990)
2302,62,4.0,Goodfellas (1990)
2303,70,4.0,Goodfellas (1990)
2304,72,4.0,Goodfellas (1990)
2305,3,4.0,Alien (1979)
2306,4,2.5,Alien (1979)
2307,8,4.0,Alien (1979)
2308,9,4.0,Alien (1979)
2309,12,4.0,Alien (1979)
2310,13,5.0,Alien (1979)
2311,18,4.0,Alien (1979)
2312,19,5.0,Alien (1979)
2313,20,5.0,Alien (1979)
2314,23,3.0,Alien (1979)
2315,28,5.0,Alien (1979)
2316,31,2.0,Alien (1979)
2317,41,5.0,Alien (1979)
2318,43,3.5,Alien (1979)
2319,46,3.5,Alien (1979)
2320,59,4.5,Alien (1979)
2321,70,4.0,Alien (1979)
2322,72,4.0,Alien (1979)
2323,3,5.0,"Godfather: Part II, The (1974)"
2324,9,2.0,"Godfather: Part II, The (1974)"
2325,12,4.0,"Godfather: Part II, The (1974)"
2326,16,5.0,"Godfather: Part II, The (1974)"
2327,23,5.0,"Godfather: Part II, The (1974)"
2328,24,4.0,"Godfather: Part II, The (1974)"
2329,31,2.5,"Godfather: Part II, The (1974)"
2330,33,5.0,"Godfather: Part II, The (1974)"
2331,40,4.5,"Godfather: Part II, The (1974)"
2332,41,3.0,"Godfather: Part II, The (1974)"
2333,62,5.0,"Godfather: Part II, The (1974)"
2334,70,4.5,"Godfather: Part II, The (1974)"
2335,72,5.0,"Godfather: Part II, The (1974)"
2336,3,4.0,Full Metal Jacket (1987)
2337,8,3.0,Full Metal Jacket (1987)
2338,9,4.0,Full Metal Jacket (1987)
2339,12,4.0,Full Metal Jacket (1987)
2340,18,2.0,Full Metal Jacket (1987)
2341,37,5.0,Full Metal Jacket (1987)
2342,38,4.0,Full Metal Jacket (1987)
2343,40,4.5,Full Metal Jacket (1987)
2344,41,4.0,Full Metal Jacket (1987)
2345,59,3.0,Full Metal Jacket (1987)
2346,69,5.0,Full Metal Jacket (1987)
2347,72,4.0,Full Metal Jacket (1987)
2348,3,4.0,"Terminator, The (1984)"
2349,8,2.0,"Terminator, The (1984)"
2350,9,4.0,"Terminator, The (1984)"
2351,13,3.5,"Terminator, The (1984)"
2352,16,5.0,"Terminator, The (1984)"
2353,18,5.0,"Terminator, The (1984)"
2354,23,2.0,"Terminator, The (1984)"
2355,27,4.0,"Terminator, The (1984)"
2356,28,5.0,"Terminator, The (1984)"
2357,31,3.0,"Terminator, The (1984)"
2358,41,4.0,"Terminator, The (1984)"
2359,43,3.5,"Terminator, The (1984)"
2360,69,5.0,"Terminator, The (1984)"
2361,70,3.5,"Terminator, The (1984)"
2362,72,4.0,"Terminator, The (1984)"
2363,3,5.0,Chinatown (1974)
2364,23,5.0,Chinatown (1974)
2365,59,3.0,Chinatown (1974)
2366,70,3.5,Chinatown (1974)
2367,72,4.0,Chinatown (1974)
2368,3,4.5,Akira (1988)
2369,13,5.0,Akira (1988)
2370,19,5.0,Akira (1988)
2371,43,4.5,Akira (1988)
2372,3,3.5,Alien³ (a.k.a. Alien 3) (1992)
2373,19,4.0,Alien³ (a.k.a. Alien 3) (1992)
2374,59,3.0,Alien³ (a.k.a. Alien 3) (1992)
2375,72,2.0,Alien³ (a.k.a. Alien 3) (1992)
2376,3,3.5,Starship Troopers (1997)
2377,28,5.0,Starship Troopers (1997)
2378,43,2.5,Starship Troopers (1997)
2379,72,3.0,Starship Troopers (1997)
2380,3,4.5,"Big Lebowski, The (1998)"
2381,4,4.5,"Big Lebowski, The (1998)"
2382,12,4.5,"Big Lebowski, The (1998)"
2383,13,5.0,"Big Lebowski, The (1998)"
2384,57,4.5,"Big Lebowski, The (1998)"
2385,59,2.5,"Big Lebowski, The (1998)"
2386,62,4.0,"Big Lebowski, The (1998)"
2387,72,1.0,"Big Lebowski, The (1998)"
2388,3,4.5,Dark City (1998)
2389,13,3.0,Dark City (1998)
2390,28,4.0,Dark City (1998)
2391,43,3.5,Dark City (1998)
2392,46,4.0,Dark City (1998)
2393,72,4.0,Dark City (1998)
2394,3,2.0,Godzilla (1998)
2395,12,2.0,Godzilla (1998)
2396,72,1.0,Godzilla (1998)
2397,3,4.0,"X-Files: Fight the Future, The (1998)"
2398,19,3.0,"X-Files: Fight the Future, The (1998)"
2399,28,5.0,"X-Files: Fight the Future, The (1998)"
2400,38,3.5,"X-Files: Fight the Future, The (1998)"
2401,57,4.5,"X-Files: Fight the Future, The (1998)"
2402,72,4.0,"X-Files: Fight the Future, The (1998)"
2403,3,4.0,"Last Emperor, The (1987)"
2404,10,3.5,"Last Emperor, The (1987)"
2405,12,4.0,"Last Emperor, The (1987)"
2406,60,2.0,"Last Emperor, The (1987)"
2407,3,5.0,Seven Samurai (Shichinin no samurai) (1954)
2408,4,4.0,Seven Samurai (Shichinin no samurai) (1954)
2409,39,4.0,Seven Samurai (Shichinin no samurai) (1954)
2410,41,5.0,Seven Samurai (Shichinin no samurai) (1954)
2411,43,4.5,Seven Samurai (Shichinin no samurai) (1954)
2412,59,3.5,Seven Samurai (Shichinin no samurai) (1954)
2413,3,4.0,Dune (1984)
2414,28,5.0,Dune (1984)
2415,3,3.0,Tron (1982)
2416,23,3.0,Tron (1982)
2417,28,5.0,Tron (1982)
2418,41,3.0,Tron (1982)
2419,43,4.0,Tron (1982)
2420,50,4.0,Tron (1982)
2421,3,5.0,American History X (1998)
2422,11,2.5,American History X (1998)
2423,13,4.0,American History X (1998)
2424,14,4.0,American History X (1998)
2425,31,2.5,American History X (1998)
2426,33,4.5,American History X (1998)
2427,37,4.5,American History X (1998)
2428,38,4.0,American History X (1998)
2429,40,4.0,American History X (1998)
2430,50,5.0,American History X (1998)
2431,52,5.0,American History X (1998)
2432,57,4.5,American History X (1998)
2433,59,4.0,American History X (1998)
2434,61,5.0,American History X (1998)
2435,62,4.5,American History X (1998)
2436,69,5.0,American History X (1998)
2437,72,5.0,American History X (1998)
2438,3,4.5,"Lock, Stock & Two Smoking Barrels (1998)"
2439,12,4.0,"Lock, Stock & Two Smoking Barrels (1998)"
2440,13,5.0,"Lock, Stock & Two Smoking Barrels (1998)"
